  0.27109856E+01 -0.17348850E+02
  0.27257922E+01 -0.17445091E+02
  0.27405989E+01 -0.17540657E+02
  0.27554055E+01 -0.17635508E+02
  0.27702121E+01 -0.17729608E+02
  0.27850187E+01 -0.17822923E+02
  0.27998253E+01 -0.17915423E+02
  0.28146319E+01 -0.18007078E+02
  0.28294385E+01 -0.18097865E+02
  0.28442451E+01 -0.18187760E+02
  0.28590517E+01 -0.18276743E+02
  0.28738584E+01 -0.18364796E+02
  0.28886650E+01 -0.18451904E+02
  0.29034716E+01 -0.18538053E+02
  0.29182782E+01 -0.18623232E+02
  0.29330848E+01 -0.18707431E+02
  0.29478914E+01 -0.18790644E+02
  0.29626980E+01 -0.18872864E+02
  0.29775046E+01 -0.18954086E+02
  0.29923112E+01 -0.19034308E+02
  0.30071179E+01 -0.19113527E+02
  0.30219245E+01 -0.19191741E+02
  0.30367311E+01 -0.19268951E+02
  0.30515377E+01 -0.19345155E+02
  0.30663443E+01 -0.19420353E+02
  0.30811509E+01 -0.19494545E+02
  0.30959575E+01 -0.19567731E+02
  0.31107641E+01 -0.19639908E+02
  0.31255707E+01 -0.19711075E+02
  0.31403773E+01 -0.19781229E+02
  0.31551840E+01 -0.19850367E+02
  0.31699906E+01 -0.19918485E+02
  0.31847972E+01 -0.19985576E+02
  0.31996038E+01 -0.20051634E+02
  0.32144104E+01 -0.20116651E+02
  0.32292170E+01 -0.20180619E+02
  0.32440236E+01 -0.20243527E+02
  0.32588302E+01 -0.20305367E+02
  0.32736368E+01 -0.20366125E+02
  0.32884435E+01 -0.20425791E+02
  0.33032501E+01 -0.20484353E+02
  0.33180567E+01 -0.20541798E+02
  0.33328633E+01 -0.20598114E+02
  0.33476699E+01 -0.20653290E+02
  0.33624765E+01 -0.20707314E+02
  0.33772831E+01 -0.20760175E+02
  0.33920897E+01 -0.20811863E+02
  0.34068963E+01 -0.20862369E+02
  0.34217030E+01 -0.20911685E+02
  0.34365096E+01 -0.20959803E+02
  0.34513162E+01 -0.21006719E+02
  0.34661228E+01 -0.21052427E+02
  0.34809294E+01 -0.21096926E+02
  0.34957360E+01 -0.21140212E+02
  0.35105426E+01 -0.21182287E+02
  0.35253492E+01 -0.21223151E+02
  0.35401558E+01 -0.21262806E+02
  0.35549625E+01 -0.21301254E+02
  0.35697691E+01 -0.21338502E+02
  0.35845757E+01 -0.21374551E+02
  0.35993823E+01 -0.21409410E+02
  0.36141889E+01 -0.21443082E+02
  0.36289955E+01 -0.21475573E+02
  0.36438021E+01 -0.21506890E+02
  0.36586087E+01 -0.21537038E+02
  0.36734153E+01 -0.21566023E+02
  0.36882219E+01 -0.21593847E+02
  0.37030286E+01 -0.21620517E+02
  0.37178352E+01 -0.21646034E+02
  0.37326418E+01 -0.21670401E+02
  0.37474484E+01 -0.21693618E+02
  0.37622550E+01 -0.21715687E+02
  0.37770616E+01 -0.21736605E+02
  0.37918682E+01 -0.21756371E+02
  0.38066748E+01 -0.21774982E+02
  0.38214814E+01 -0.21792433E+02
  0.38362881E+01 -0.21808721E+02
  0.38510947E+01 -0.21823838E+02
  0.38659013E+01 -0.21837780E+02
  0.38807079E+01 -0.21850540E+02
  0.38955145E+01 -0.21862111E+02
  0.39103211E+01 -0.21872486E+02
  0.39251277E+01 -0.21881659E+02
  0.39399343E+01 -0.21889624E+02
  0.39547409E+01 -0.21896374E+02
  0.39695476E+01 -0.21901905E+02
  0.39843542E+01 -0.21906211E+02
  0.39991608E+01 -0.21909290E+02
  0.40139674E+01 -0.21911138E+02
  0.40287740E+01 -0.21911754E+02
  
  0.00000000E+00 -0.99935497E+01
  0.14746336E-01 -0.99928389E+01
  0.29492673E-01 -0.99907063E+01
  0.44239009E-01 -0.99871523E+01
  0.58985345E-01 -0.99821772E+01
  0.73731681E-01 -0.99757814E+01
  0.88478018E-01 -0.99679655E+01
  0.10322435E+00 -0.99587302E+01
  0.11797069E+00 -0.99480764E+01
  0.13271703E+00 -0.99360051E+01
  0.14746336E+00 -0.99225174E+01
  0.16220970E+00 -0.99076146E+01
  0.17695604E+00 -0.98912980E+01
  0.19170237E+00 -0.98735690E+01
  0.20644871E+00 -0.98544295E+01
  0.22119504E+00 -0.98338811E+01
  0.23594138E+00 -0.98119258E+01
  0.25068772E+00 -0.97885656E+01
  0.26543405E+00 -0.97638028E+01
  0.28018039E+00 -0.97376397E+01
  0.29492673E+00 -0.97100789E+01
  0.30967306E+00 -0.96811229E+01
  0.32441940E+00 -0.96507748E+01
  0.33916573E+00 -0.96190375E+01
  0.35391207E+00 -0.95859143E+01
  0.36865841E+00 -0.95514085E+01
  0.38340474E+00 -0.95155239E+01
  0.39815108E+00 -0.94782642E+01
  0.41289742E+00 -0.94396335E+01
  0.42764375E+00 -0.93996361E+01
  0.44239009E+00 -0.93582765E+01
  0.45713643E+00 -0.93155595E+01
  0.47188276E+00 -0.92714902E+01
  0.48662910E+00 -0.92260738E+01
  0.50137543E+00 -0.91793161E+01
  0.51612177E+00 -0.91312228E+01
  0.53086811E+00 -0.90818004E+01
  0.54561444E+00 -0.90310554E+01
  0.56036078E+00 -0.89789948E+01
  0.57510712E+00 -0.89256260E+01
  0.58985345E+00 -0.88709568E+01
  0.60459979E+00 -0.88149956E+01
  0.61934612E+00 -0.87577510E+01
  0.63409246E+00 -0.88659425E+01
  0.64883880E+00 -0.89954913E+01
  0.66358513E+00 -0.91258068E+01
  0.67833147E+00 -0.92568041E+01
  0.69307781E+00 -0.93883985E+01
  0.70782414E+00 -0.95205060E+01
  0.72257048E+00 -0.96530438E+01
  0.73731681E+00 -0.97859306E+01
  0.75206315E+00 -0.99190869E+01
  0.76680949E+00 -0.10052436E+02
  0.78155582E+00 -0.10185903E+02
  0.79630216E+00 -0.10319417E+02
  0.81104850E+00 -0.10452913E+02
  0.82579483E+00 -0.10586326E+02
  0.84054117E+00 -0.10719600E+02
  0.85528751E+00 -0.10852682E+02
  0.87003384E+00 -0.10985524E+02
  0.88478018E+00 -0.11118084E+02
  0.89952651E+00 -0.11250327E+02
  0.91427285E+00 -0.11382222E+02
  0.92901919E+00 -0.11513744E+02
  0.94376552E+00 -0.11644873E+02
  0.95851186E+00 -0.11775595E+02
  0.97325820E+00 -0.11905900E+02
  0.98800453E+00 -0.12035781E+02
  0.10027509E+01 -0.12165235E+02
  0.10174972E+01 -0.12294261E+02
  0.10322435E+01 -0.12422859E+02
  0.10469899E+01 -0.12551031E+02
  0.10617362E+01 -0.12678778E+02
  0.10764825E+01 -0.12806097E+02
  0.10912289E+01 -0.12932985E+02
  0.11059752E+01 -0.13059435E+02
  0.11207216E+01 -0.13185433E+02
  0.11354679E+01 -0.13310961E+02
  0.11502142E+01 -0.13435993E+02
  0.11649606E+01 -0.13560494E+02
